Id,References
2052533, 1855739 755053 1800535 839781 1983358 1053020 1419692 1192820 1672298 1892838
2052550, 24834 283540 1019908 1079060 471270 1769717 1656824 346707 1168875 1476417
2052559, 915290 1318448 687300 1591199 1594161 1789442 594656 1417767 161977 207444
2052560, 522486 443948 1123280 1262105 259546 1142963 967735 1059780 64916 877362
2052572, 1465767 510945 125948 710702 1314353 1876711 78565 792296 155834 1705969
2052583, 1265341 673627 1171920 1428540 1187597 733839 1091649 144762 1783348 1173128
2052589, 805331 898469 1094152 1640271 454927 1401255 1030044 1017604 1168313 749047
2052702, 163449 70008 116730 1441742 71397 1905746 1391528 1104214 1386153 647598
2052704, 1356550 1307625 975536 691984 1043158 558611 1181401 1774756 814802 613635
2052712, 632307 1223716 58388 1697920 196014 1416844 1291623 1707935 1373927 1991680
2052713, 402153 73030 330166 1774236 19775 856288 1469398 528473 875599 1127310
2052714, 953719 728518 1060797 644528 132620 1744966 1308827 806784 1034155 676407
2052722, 529372 1567919 1429616 1585182 1291247 1832867 1562410 516153 1632429 1106347
2052725, 1273242 700816 1332291 661148 771592 1050956 1237082 11696 51805 368631
2053098, 148202 1778628 1314538 111324 779934 436751 337245 1294871 1167492 713305
2053099, 442324 1549712 1421592 994575 193905 507754 1477483 1068173 1959214 180226
2053102, 966602 1133230 721070 314718 273860 1269823 383309 1191221 1177864 160381
2053105, 1517769 444548 499814 877737 960211 75725 1531111 2076829 1863014 1481745
2053107, 1821633 1119597 1158795 89587 1520612 563166 337339 1235188 625461 1314124
2053108, 194811 1121286 998388 17745 4820 374225 481809 1637670 1333469 170439
2053117, 589937 1771471 551022 1917381 178505 1833891 1167118 616095 1908518 1534277
2053148, 1673748 635834 1370448 1261346 1050052 1981700 1750370 1027305 691178 336748
2053150, 627801 1822907 676342 1310220 1349883 41852 365849 1627526 215552 702773
2053168, 836243 1486422 934841 390649 1965464 180682 867127 169433 657242 882334
2053175, 18496 100831 485732 1849088 274167 456882 683589 586239 260335 420242
2053181, 796604 1498616 909786 1618517 412052 1462002 1664222 781023 1671061 790197
2053185, 324473 899460 1495393 1378234 1708968 1412811 402681 1618245 11588 1844153
2053230, 1939072 86689 1394997 290069 122369 1632386 75254 1549224 265944 1201982
2053231, 1188461 217827 422170 1419437 729272 555229 579622 189598 715977 1191665
2053494, 1470398 2077209 1036701 1005963 581198 1571259 1619088 486846 1055412 1112418
2053588, 1354878 1874635 175420 1587682 725120 1063951 193626 60812 216347 310598
2053788, 1506703 946211 1417162 1696973 1586011 658790 1405602 724051 1891323 659587
2053792, 430797 975812 767632 1356124 745459 117759 615602 573915 313323 238684
2054096, 418901 1937361 274142 1315058 843089 755104 889059 1081738 1140921 740636
2054301, 1565903 1310022 1520838 356335 341883 58947 435915 1728607 216069 1284557
2054303, 1910103 915322 208732 397281 1717900 1517478 1899772 1356714 586369 1483491
2054603, 330733 1495153 644856 213333 231860 1965794 1617694 66897 493186 1783169
2054604, 598099 835227 1702441 1109071 403486 1278490 580096 146922 1493129 398493
2054609, 1110690 1563901 656695 1354225 457871 1207011 153497 1163575 654685 389089
2055190, 472506 1404962 543374 233936 758366 821768 1157779 1981259 1219193 38279
2055195, 1061277 1937978 82627 674615 1909377 641372 1499031 713289 1830049 743847
2055201, 1654192 1893918 1800403 1227547 1845256 1129732 43777 538637 9161 581917
2055203, 1416862 1857528 822469 1131486 877883 1005021 239430 202289 737053 1680741
2055204, 1093716 192961 1125839 343252 465503 1002580 1955867 113229 1427697 1612458
2055211, 1661573 995458 1664587 245537 161510 1922635 1940746 132667 128303 1789381
2055212, 1492814 1365703 1588273 1413901 1533214 1979457 85122 1694312 1225204 1766137
2055214, 984148 1968559 1034268 957696 321843 1773578 581914 1890120 378457 350728
2055227, 506681 382339 1488477 762702 1678518 278076 96033 471286 2065505 1357902
2055229, 1230044 757580 109294 1707605 857729 1361251 1121907 1661842 962109 538902
2055235, 1910153 471266 1304014 1818863 245544 726547 923114 1496519 1003850 1354989
2055236, 1751090 1747327 1544605 1415395 1292572 277475 546736 1675418 1963827 408638
2055240, 373915 783905 901297 1452734 1033808 443863 72049 1713014 244289 124537
2055252, 1451647 1757313 1032785 1869146 281203 915382 589673 1143467 929024 65000
2055636, 1339747 1670989 80460 1036848 1832811 1209537 1018688 1400890 1124402 46201
2057913, 1029187 1007210 296244 921834 467741 1573713 1297123 1738949 715778 1321343
2057917, 711137 688724 783343 743816 241716 355630 1128066 1744962 97683 1668283
2061697, 283769 1785326 31930 1091176 346973 31535 92989 1171532 1446618 327867
2061698, 1728686 1724224 1585719 677885 642158 816164 958753 1611261 1826968 965069
2061803, 637838 1778957 1303228 1447912 1718419 26333 45661 1278826 192110 1735559
2061808, 1785572 1091888 1157960 573552 938127 1895926 1262533 453174 233356 741317
2061834, 619836 1941777 1253362 1952080 1058551 859014 174624 1578086 1342129 1927969
2061854, 272981 1007798 341863 783453 1889487 973343 429094 1436267 476663 1642594
2061870, 1120990 1672057 1698407 1364312 1696855 1355664 638637 427592 485242 1276711
2061893, 285016 1810547 1213864 77365 643411 765287 253994 2019086 451055 584170
2061949, 1815790 133511 650957 1743648 926636 1925088 1552714 1883153 1977882 201874
2061955, 1828943 335257 438272 704247 1558393 1017603 181324 578423 229059 1929595
2061959, 547765 934945 1476988 3650 574564 592033 1372567 459273 1788816 2011356
2062015, 611704 1086886 1453579 424420 1434611 1569108 1078680 832288 1130413 1496299
2062667, 926284 20608 306907 148438 1372271 608546 635857 682393 1076103 1369802
2062668, 1160854 377480 1756300 643830 1334782 1863875 130233 690577 9332 339467
2062674, 1795108 16299 1430727 1750220 1651650 449384 146824 1177519 1048173 610938
2062682, 332122 1048902 1706640 672983 330801 1300179 538263 1149639 878033 303229
2062683, 995875 334112 730468 997055 1366791 1032204 185115 1221577 735261 701442
2062687, 1344624 252632 752043 1720340 1314634 1267260 1613003 1627 947894 1682092
2062690, 1730570 1777327 237302 1407013 1640366 1603847 673751 851581 1196381 2018790
2062694, 978561 365885 819175 1982578 1308214 1010667 1837425 1839647 740681 1348079
2062697, 798825 926728 1027915 1046598 133963 2065554 527674 1963020 197544 1240634
2062705, 972667 1352614 1042398 1102256 1133466 999065 997516 865816 1212903 910511
2062947, 643704 1168367 1023304 331358 172556 932055 606148 1412487 493733 1578197
2062953, 1688010 781831 179076 920221 1047119 832403 397412 615593 1568665 949115
2062956, 661564 905995 1283009 1103550 973090 1608804 1471782 1604116 36031 904711
2062958, 1345650 638354 1284363 578926 163329 1251395 655706 1499028 1058317 1109586
2062961, 649860 1079317 1996011 157309 1612850 989186 534861 742800 1072398 294239
2062962, 1929202 389483 267690 638150 743771 1889049 816646 1475834 1370905 904547
2062971, 812372 1567034 411407 673407 1007486 1534494 595210 818219 1407781 1915707
2062973, 1395426 1060407 1738711 827191 1847252 1671966 142621 1735995 1662287 772810
2062988, 837552 1123598 220608 1027783 1102055 1003668 1217600 874064 1493814 52809
2063423, 419404 234281 330444 704090 1507175 357868 301949 264258 1112232 1522846
2063429, 482546 1612484 1352189 1615840 1069451 1893345 1362261 244217 106492 615852
2063432, 1952638 1898491 707419 1449791 243230 346593 409167 468599 569310 1425275
2063435, 1458729 524421 1474252 298925 428330 522847 1512630 4587 17898 1769493
2063436, 612742 142940 1890247 721867 419740 426693 810595 110030 976067 1335371
2063460, 1845827 454502 51907 539984 951754 106942 215938 517098 1226009 35421
2063470, 1835486 615277 1313949 239400 641191 886727 1840546 1785708 1812777 1420331
2063471, 1986462 1242468 442723 1583037 1256777 1907285 867246 526470 1249740 1387843
2063588, 200394 974298 1583312 358067 1950508 551044 230690 1065486 798249 672373
2063676, 1370474 724715 995997 1678812 1888601 301834 1743341 590555 1330899 1982727
2063708, 547188 266693 1549023 1604439 1922171 1771125 882361 201963 1121723 804459
2064076, 1851630 1605522 20258 120425 889095 453839 1090445 1528797 150233 1526256
2064078, 1392176 175210 1364840 850747 1472068 231156 457223 1107392 1641198 232333
2064079, 134416 11703 547054 626224 555928 1455798 1307425 655655 1648085 851560
2064083, 1781572 2016279 380947 1218947 705020 1341259 1185761 1512722 159839 1570215
2064093, 935555 1678355 79760 1165099 87130 2023453 169204 477038 87823 468122
2064119, 572073 1699976 1246071 1733294 1653096 751420 1331783 1747993 1951321 1331808
2064124, 380079 593883 1153975 608793 607908 1571742 253187 1486555 1546239 635118
2064126, 485041 909973 964736 782088 1793513 151026 219320 1405860 1140320 896787
2064133, 691964 1749277 1053346 590430 681693 826118 838960 1000018 1304490 1158953
2064136, 296418 1174594 964344 178749 1399752 859507 1170987 850088 293828 1740146
2064138, 1316245 957307 934967 687383 1382004 636545 373030 1708394 538701 1141086
2064142, 661129 1378237 782444 1117041 1283325 1474331 968015 1647305 1239715 1406628
2064276, 1555981 1448221 1744380 1061354 990447 694055 1157044 700142 537415 764478
2064303, 1422754 793257 1030944 1834220 669151 171478 1651048 991880 303301 977340
2064305, 175842 816887 121926 1601356 432162 1651940 257935 1733986 483869 460331
2064313, 165118 606826 786949 630025 587857 10445 1276369 661106 1264387 890567
2064488, 353070 792860 1648411 1981420 599143 393301 88226 1023944 780896 1917235
2064540, 1724343 651240 352176 1761478 691810 651039 596884 1905010 346120 1215604
2064542, 1473310 1163858 532692 388941 1470202 962406 267363 1430390 854498 1429631
2064545, 634814 633843 1705646 653511 683508 1793400 10816 550784 333882 949895
2064549, 1713246 1697725 480029 172471 320536 1921322 1235926 1847137 586369 783188
2064553, 1051623 1408185 865540 616340 244334 987562 342725 255349 243253 506272
2064556, 1191280 1404085 1104382 475926 1182432 477356 670043 924915 84831 398091
2064564, 582889 1169398 791897 1606675 84011 1619174 1494553 234492 1263045 40993
2064571, 25607 1626011 1812498 1357060 1952162 1779140 595358 1760319 1644694 285125
2064576, 266644 951722 375202 1176857 1325048 401680 836244 631606 480131 1544423
2064577, 854957 1731037 1072978 817103 1250208 2087201 800883 365925 1356097 1775267
2064581, 161193 1377609 1115672 832802 799590 29451 684698 539289 1140149 1395325
2064606, 1199896 437741 7477 1953620 1882621 624451 317504 956764 1038660 1080517
2064607, 952122 830492 1260505 1072866 185359 195169 174811 203605 222971 725987
2064654, 391955 794274 308431 1262642 408349 1263565 13916 1379589 244466 234121
2064665, 311579 1190978 894723 1094042 981012 304746 766527 722303 1608456 223821
2064669, 1425068 1845747 274392 469661 294433 5067 1880083 1339268 722328 1471725
2064673, 972930 1202805 1235191 367973 809439 1865640 482479 1247664 1377237 231685
2064674, 1062568 1177848 1850994 410150 503791 556509 1636209 866621 710671 896150
2064682, 403809 334714 1915794 1660454 1496497 775069 576753 1450519 1952611 641179
2064688, 1474665 1502782 964240 1339855 155539 511752 1573184 1800039 1501292 27743
2064695, 1952142 1916874 1321506 1838959 1447441 1392934 1624208 1544707 1880780 1087384
2064703, 1229822 128848 1945075 1067428 1462323 1535159 1420034 433198 1221956 801448
2064709, 31562 1153401 847524 511562 1977896 88356 1037903 1846962 170403 922460
2064712, 1247678 787254 607937 1227834 1871621 1965279 1070062 75634 1811253 1013959
2064714, 284962 1024851 807528 582915 21166 369333 1866020 1738127 84628 124715
2064716, 1457957 872193 560825 1784308 1654616 289738 1336987 178893 1360144 31608
2064726, 880346 758748 678971 312513 448575 397654 867958 164226 1263186 1319731
2064733, 428970 680120 427699 216578 821032 1925229 1538928 1235344 1939080 1746214
2064734, 1581217 1443959 1419735 1226938 1909563 1762375 1863760 770840 1277834 1377311
2064743, 1600867 247633 1239395 1361883 1679085 1009142 1209592 1142748 836503 1528161
2064758, 1255186 1214392 2002445 536958 820700 988272 1207564 259547 211784 590852
2064759, 904702 1089530 213864 1293485 768508 1619674 1865153 364062 753328 1402532
2064761, 1787097 1530218 194810 1378003 503286 1055574 1521502 1604148 92682 839996
2064773, 1928747 739255 478902 547636 54066 680280 997663 632283 137284 789631
2064778, 430922 1866090 1544226 1382083 1340092 1194215 664310 44775 493060 371445
2064779, 378191 29525 682262 1593227 1395567 2089926 1366177 403049 1610595 1864098
2066377, 716808 1891738 792743 1856340 1319520 688090 1925159 984760 1389170 1689101
2066379, 620828 267869 829711 882042 1563852 936627 1406981 482242 1916568 457952
2066408, 1053840 945193 121063 1850934 659318 1882343 996868 1609039 1050743 38757
2066413, 1466460 498177 1597959 817819 1920255 1190174 109777 1712219 40738 1458458
2066420, 1770512 164024 1018102 819739 1629691 697984 1479825 1633526 1333810 781865
2066421, 1855819 1764417 1233435 202669 587757 1071440 621885 1711584 149414 1115426
2066422, 1922501 211066 353539 584269 25103 1839585 1817961 1895113 1412128 865586
2066425, 1750542 120857 956354 1018185 1777588 1559840 1655601 1626506 672343 454467
2066433, 378994 1340169 1932980 1506410 1508299 772857 1916163 1672256 1304848 293318
2066440, 1062488 545432 1615335 1236085 1403829 1543088 1926053 1884954 1080765 197722
2067138, 61190 1342541 962322 776609 19299 484339 413366 1428116 829182 1885071
2067829, 1486720 1033302 1861062 94152 134509 1343961 1016962 467316 734054 1006469
2067835, 179743 741652 1607919 1499634 699343 939533 415268 707623 1066418 1477044
2067905, 1630983 655171 824806 1037879 706813 72972 187743 948327 503899 951611
2068119, 1311829 1037704 493868 1695020 1515732 965455 1700983 586070 165903 1664275
2068150, 475359 872667 1215664 1128650 111656 1789808 798338 1686819 1808785 1520521
2068168, 383293 601344 1692272 538641 1771756 144355 20773 897959 1003670 1937817
2068171, 1429934 725774 1567928 1051498 212419 934205 1563270 279288 1917675 1022170
2068176, 1423729 1032745 888459 753527 1778088 694489 1205010 963095 1207165 1922692
2068195, 396038 810566 896248 1862785 1237974 1118332 1598287 1909695 307190 325077
2068217, 1452369 211727 483823 1490027 235057 90722 1630386 148790 407399 1623610
2068219, 555660 1924358 701898 361547 636350 1910824 177210 1372859 168041 722827
2068221, 396830 1034990 747825 16624 278994 1390369 1572990 117582 1767223 1235469
2068222, 661905 568982 744955 1535234 1513298 1602518 509488 1767805 266268 1012464
2068226, 1293457 1541375 1013529 962343 1082230 1775638 639352 1076649 93919 1269063
2068229, 810757 1662900 880938 1464655 1795302 105554 1894130 1708628 1890403 1014967
2068240, 212806 694446 1205189 684639 129820 1716164 492130 488966 1903425 900160
2068244, 1124347 463641 1067343 777340 1256669 312102 1035223 1788314 1031236 972428
2068251, 1320440 414279 1705922 922795 416292 1025424 1032602 489825 1112838 217042
2068255, 593518 248301 843228 1975843 1403395 115506 888977 346766 1245068 1976718
2068263, 6221 1570308 1329082 1188718 1595188 1008214 324620 1476588 1266494 181280
2068266, 809095 1273068 1335279 971721 314548 600535 179655 555536 474131 1743143
2068284, 190136 1745524 407405 1210748 828086 1149755 1076556 952701 21279 1354251
2068304, 318160 1319276 1134254 1881009 283760 380234 143586 999475 232555 145141
2068307, 622655 133298 138661 1408196 1380683 1787734 287001 940999 173993 489923
2068317, 279461 146093 1411980 302925 1261763 1127866 495296 787882 1523330 916477
2068342, 1563691 1192211 3357 1946654 1534282 256691 1696109 1499606 1695126 70444
2068343, 200742 1500209 214482 890584 1637304 76518 249440 452457 643564 1208589
2068345, 1452413 731676 657911 1917061 718245 1817204 1344522 539097 1823278 1563933
2068365, 720646 206585 1543246 1433288 1536522 954023 1216843 233871 1922356 1200751
